area,n_quartos,n_banheiros,vizinhanca,ano_contrucao,preco
113.06,5,3,Suburbio,2019,228079.11
136.85,5,3,Rural,1958,148489.51
132.94,2,1,Suburbio,1992,150462.64
124.49,2,3,Rural,2014,226047.23
144.0,2,2,Urbano,2013,115706.62
244.8,5,1,Suburbio,1988,270138.6
214.79,3,1,Rural,1986,200589.03
211.54,5,3,Rural,1975,258865.26
256.13,5,1,Suburbio,1983,296494.37
125.98,5,3,Urbano,1985,122490.16
94.95,3,3,Suburbio,1995,115202.94
258.74,5,3,Urbano,2013,341637.33
141.31,2,2,Rural,1975,202351.36
258.36,2,1,Suburbio,1959,303105.49
265.7,2,1,Suburbio,1980,311183.92
197.23,2,1,Rural,2007,149038.01
167.32,5,1,Urbano,1977,270736.5
204.67,5,1,Suburbio,1984,263493.25
208.66,5,3,Suburbio,2006,324176.94
272.11,2,3,Suburbio,1969,337269.88
163.6,3,3,Urbano,1985,249808.31
249.17,4,2,Rural,2012,240370.01
133.87,4,2,Rural,2019,316311.33
244.43,4,2,Rural,1993,301656.17
164.25,3,2,Urbano,1962,245823.79
187.2,5,1,Urbano,1982,260271.79
218.14,4,2,Rural,1999,223082.0
140.75,4,1,Suburbio,1994,133643.36
189.43,5,1,Urbano,2004,235473.26
166.39,4,1,Rural,1999,152462.5
124.03,5,3,Rural,2001,255989.5
258.46,4,3,Suburbio,1996,326470.34
116.78,5,1,Suburbio,1992,218502.86
138.98,2,2,Urbano,1959,202684.77
176.05,3,1,Urbano,1997,159563.63
107.67,4,3,Rural,2017,167817.15
232.07,5,2,Urbano,2004,328340.96
171.96,2,3,Suburbio,1991,206542.46
249.63,5,2,Urbano,1980,254673.65
272.3,4,3,Urbano,1979,301490.22
156.91,4,1,Urbano,2019,211224.04
250.65,4,3,Urbano,1956,345220.81
128.11,4,2,Suburbio,1981,103848.36
238.58,4,3,Urbano,1991,254537.3
274.25,2,2,Suburbio,1975,352850.79
181.72,5,3,Urbano,1961,173719.8
157.01,5,3,Rural,1963,197888.11
227.61,4,1,Urbano,1990,265276.15
244.89,5,2,Suburbio,1992,338456.41
212.84,2,2,Suburbio,1979,260643.22
265.52,4,1,Rural,1958,304034.39
241.55,3,3,Rural,1969,287191.81
226.68,2,2,Suburbio,2017,270580.71
203.55,4,2,Suburbio,1974,252500.32
266.17,5,2,Urbano,1952,371294.72
191.94,2,1,Suburbio,1986,257401.6
239.6,4,1,Suburbio,1977,284904.8
119.29,5,2,Rural,2009,211770.32
129.69,5,3,Suburbio,2009,286856.52
93.93,4,3,Rural,1969,175101.11
244.34,2,1,Urbano,2018,261717.15
216.0,4,3,Rural,1957,192111.85
271.37,4,1,Urbano,2021,287287.61
211.45,4,2,Rural,1981,255596.04
139.17,4,2,Rural,1973,288403.49
162.86,4,2,Urbano,1974,185248.17
96.06,5,1,Suburbio,1969,209782.44
160.35,4,3,Rural,2002,215865.85
171.68,2,2,Suburbio,1970,174158.99
101.17,3,3,Suburbio,1978,80169.26
164.9,4,3,Suburbio,2011,197440.84
149.02,2,1,Urbano,2021,138311.85
273.6,3,1,Rural,1983,272553.04
182.93,2,3,Rural,1996,150367.97
243.87,5,3,Suburbio,1991,267944.93
187.76,5,2,Rural,1958,192499.14
131.64,3,2,Suburbio,1985,154703.88
103.49,3,2,Urbano,1956,132670.16
150.13,3,3,Urbano,2016,143155.43
271.83,5,1,Rural,1983,297645.46
206.15,5,3,Suburbio,2005,246920.26
169.55,2,2,Urbano,1986,230264.16
234.49,5,2,Rural,2019,328545.86
246.1,3,1,Suburbio,2004,270556.7
233.74,4,3,Suburbio,1985,275162.45
194.91,4,2,Rural,1959,185514.48
131.18,3,1,Suburbio,1990,149130.09
222.87,5,2,Rural,2000,214095.05
226.96,3,1,Rural,1954,290060.3
160.54,5,3,Urbano,1986,149000.29
213.68,4,1,Urbano,2006,267485.9
187.66,2,3,Rural,1978,190984.01
163.51,5,3,Suburbio,2005,329138.61
155.61,2,2,Urbano,1980,216085.78
224.55,4,3,Suburbio,2001,298584.95
268.68,2,2,Rural,1962,295605.46
135.27,2,2,Rural,1978,220667.14
178.28,3,3,Suburbio,2007,224202.09
110.65,2,1,Urbano,1977,103169.83
161.47,4,3,Urbano,1980,241772.07
251.95,5,3,Urbano,1996,305954.65
197.14,2,1,Urbano,2014,152222.32
238.85,5,2,Suburbio,2009,239857.87
183.67,3,2,Urbano,1979,284245.94
186.55,4,3,Suburbio,2017,214463.71
101.73,4,1,Urbano,2021,172054.11
249.63,5,1,Urbano,2003,233840.69
154.41,4,1,Suburbio,2013,240334.62
205.59,3,1,Suburbio,1961,143838.15
256.32,5,3,Suburbio,1961,231149.53
96.25,4,3,Rural,2005,57693.12
260.41,3,2,Suburbio,1968,314396.57
222.22,3,1,Rural,1985,269266.98
252.51,2,3,Suburbio,1963,246523.7
236.72,4,3,Suburbio,1953,192436.59
118.73,5,1,Suburbio,1954,214298.29
112.97,2,1,Rural,1991,151148.94
173.36,5,2,Rural,2009,241160.64
173.91,2,1,Rural,1986,211510.34
262.08,3,2,Suburbio,1980,230251.83
213.31,2,2,Suburbio,2006,228944.86
269.79,2,1,Rural,2001,272997.6
98.57,2,1,Rural,1992,71057.44
148.18,4,3,Suburbio,2004,138738.9
269.7,2,1,Urbano,1958,306800.5
160.54,3,1,Rural,2001,221433.43
219.72,5,2,Suburbio,2002,260065.92
129.69,4,1,Urbano,1982,193685.52
157.75,3,3,Urbano,1951,253164.41
189.71,4,3,Rural,1972,260611.25
109.25,5,1,Suburbio,1965,191111.8
244.8,5,1,Suburbio,1997,236979.27
129.6,5,2,Rural,1953,142709.21
134.15,4,1,Rural,1974,90595.44
209.59,4,2,Suburbio,2017,232944.42
272.95,5,1,Urbano,2016,208320.65
99.87,5,2,Rural,1988,170587.7
117.43,3,3,Suburbio,1971,185462.1
135.08,5,1,Urbano,2009,119379.41
261.89,2,1,Urbano,1985,304423.67
159.51,4,2,Urbano,1998,240869.41
161.09,3,2,Urbano,1982,212119.84
223.62,4,1,Urbano,1968,201291.27
240.34,5,2,Suburbio,2020,283949.79
171.87,2,1,Suburbio,1955,237898.53
234.95,5,3,Urbano,1977,218263.08
222.04,4,2,Suburbio,2014,222996.2
106.19,3,1,Suburbio,1963,148993.25
175.03,4,3,Suburbio,1961,239641.32
194.35,3,1,Rural,2008,226598.8
197.14,2,1,Urbano,2020,229393.31
129.6,5,3,Urbano,1957,145356.13
190.27,5,2,Suburbio,1959,218497.8
180.88,2,3,Suburbio,2019,111367.24
175.59,4,1,Suburbio,1997,205937.97
231.51,2,3,Rural,2003,319363.79
232.91,5,1,Rural,1999,321563.41
240.43,3,3,Urbano,1996,319101.48
201.97,5,2,Urbano,1978,205614.39
201.32,4,3,Rural,1958,266521.93
145.67,3,3,Rural,2015,129901.83
191.57,4,2,Rural,2018,246504.01
102.94,5,1,Urbano,2003,82999.51
252.32,5,3,Urbano,1965,207232.53
191.84,3,1,Urbano,1957,135032.71
205.22,4,3,Suburbio,1971,296655.19
179.67,3,2,Urbano,1964,259611.22
129.79,3,3,Suburbio,1977,154224.86
208.66,4,1,Urbano,1978,184167.68
151.71,3,1,Urbano,1981,128511.64
200.3,2,2,Urbano,1965,199376.22
203.09,3,1,Suburbio,1982,305463.28
207.92,5,2,Rural,1985,230947.26
160.91,4,2,Suburbio,1988,199698.3
114.64,5,1,Urbano,1999,196146.75
266.26,2,1,Rural,2017,274487.71
153.94,2,2,Suburbio,1963,185033.51
162.58,3,1,Rural,1988,222984.37
147.44,5,2,Suburbio,2020,208334.57
188.78,3,3,Rural,1969,254289.73
194.82,3,1,Urbano,1999,247007.81
181.44,5,1,Suburbio,1988,189607.32
138.52,2,2,Suburbio,1957,188387.21
177.63,2,3,Suburbio,1979,217927.11
211.45,2,3,Rural,1969,211264.25
209.31,4,1,Urbano,1977,193911.86
236.16,4,2,Urbano,2019,260737.62
204.11,3,2,Urbano,2003,277508.11
248.61,4,1,Suburbio,1969,288139.64
203.55,4,3,Suburbio,1972,310818.3
108.6,5,2,Rural,1988,144823.88
224.45,3,2,Suburbio,1983,216479.23
180.7,3,1,Urbano,1971,208194.24
166.67,5,1,Suburbio,2006,253265.04
151.71,2,3,Urbano,1996,244006.21
205.97,5,3,Urbano,1967,186245.83
235.97,2,2,Rural,1957,273339.08
95.5,3,1,Urbano,2010,145806.98
203.27,3,1,Urbano,1979,132414.18
227.15,4,1,Rural,1998,380654.63
124.3,4,3,Urbano,2021,82162.28
248.14,5,3,Rural,2012,213976.86
234.02,4,2,Suburbio,1998,225675.33
221.85,3,1,Suburbio,1992,253719.62
265.33,3,3,Suburbio,1966,206099.43
219.72,2,1,Urbano,2021,233693.18
139.26,4,3,Suburbio,1992,41630.74
248.98,2,1,Suburbio,2004,249052.43
140.28,3,2,Suburbio,2011,184231.2
218.32,4,3,Rural,1971,308213.88
112.97,2,3,Urbano,1966,57095.72
215.91,3,2,Urbano,2017,182389.19
200.21,2,2,Rural,1969,217331.88
262.64,4,1,Urbano,1978,350242.87
194.45,2,3,Urbano,1995,289191.51
211.35,2,1,Suburbio,1963,243496.66
226.5,3,1,Suburbio,1980,208749.06
261.06,4,1,Urbano,1980,267005.92
134.15,5,3,Rural,1952,105488.09
174.19,5,2,Rural,1971,269844.16
204.85,2,1,Suburbio,2002,238840.57
108.33,3,3,Suburbio,2003,206852.13
101.26,4,1,Urbano,1976,92241.81
159.14,3,2,Rural,1981,133711.23
267.65,4,2,Rural,1980,363943.32
237.27,3,3,Suburbio,1988,254325.53
96.43,5,3,Rural,2011,115580.62
199.65,5,2,Rural,2006,315570.85
229.84,5,3,Suburbio,2016,290504.42
108.88,3,2,Rural,2011,192190.87
153.48,3,1,Suburbio,1982,204042.48
162.86,2,2,Rural,2009,227730.13
208.38,5,1,Suburbio,1979,315812.01
247.22,2,3,Urbano,1962,235355.14
193.33,3,1,Rural,1969,266445.02
249.26,4,2,Rural,2021,373582.46
137.03,5,3,Urbano,1957,146532.87
135.17,5,3,Rural,1970,141658.68
169.83,5,2,Suburbio,1962,311639.15
175.96,5,3,Rural,1979,200989.29
221.48,5,2,Urbano,1998,284763.64
274.81,3,1,Suburbio,2007,229455.1
188.04,5,1,Suburbio,1995,253040.83
128.76,5,3,Rural,1951,153895.94
278.34,2,2,Urbano,1968,340000.53
125.14,4,2,Rural,1976,154491.01
110.46,5,1,Rural,1956,194760.36
139.73,2,1,Rural,1999,206783.25
205.69,3,3,Urbano,2002,253978.8
235.14,2,2,Suburbio,1990,234623.94
222.22,5,3,Urbano,1961,177596.2
225.94,2,3,Urbano,1966,244735.06
169.36,2,3,Suburbio,2021,236688.27
179.12,3,2,Rural,2005,205486.31
179.58,2,1,Rural,1970,214957.65
198.81,3,2,Urbano,1963,232001.81
105.26,3,2,Urbano,1971,31141.66
98.2,2,2,Suburbio,1958,118092.0
239.6,5,3,Urbano,1955,295625.13
156.45,4,3,Rural,1978,178076.62
155.24,2,2,Suburbio,1993,195992.02
108.88,2,3,Rural,1965,48426.57
264.96,2,3,Rural,1993,237828.09
168.53,4,1,Suburbio,1978,224581.68
201.79,4,2,Suburbio,1970,240740.19
100.24,3,2,Rural,2015,195945.23
175.12,4,3,Suburbio,2021,249861.15
207.73,4,2,Suburbio,1985,326922.0
111.67,2,2,Urbano,1952,206065.58
163.79,3,2,Urbano,2006,212178.72
209.22,5,2,Rural,1998,316517.3
250.75,3,3,Rural,1990,240508.84
209.03,4,1,Suburbio,1999,279073.86
249.17,4,3,Suburbio,1963,244530.02
237.37,2,1,Urbano,1972,354766.56
228.91,5,2,Suburbio,2015,276540.43
225.29,5,2,Rural,1989,269753.64
97.18,5,2,Urbano,1970,92737.4
209.59,4,2,Rural,1992,90256.53
216.28,4,2,Rural,1995,256324.23
236.81,3,2,Rural,1997,215428.44
201.23,4,2,Rural,2018,349937.83
226.5,5,1,Rural,1979,270658.2
235.6,5,3,Urbano,1989,341876.25
222.6,5,2,Rural,1991,333079.81
240.53,2,2,Rural,1973,352650.34
270.26,3,2,Rural,2008,384570.01
212.0,3,1,Rural,2014,295735.15
153.75,4,2,Suburbio,2003,195194.7
136.57,2,3,Urbano,2008,95133.31
276.48,3,1,Urbano,2009,299964.92
183.02,2,1,Suburbio,1987,197931.97
189.06,2,2,Rural,1951,234129.68
218.6,4,1,Urbano,2014,352243.84
161.19,2,2,Rural,1957,195768.77
165.65,3,3,Suburbio,1960,189727.38
182.74,4,3,Urbano,1991,235663.84
126.07,3,1,Urbano,2004,82170.74
183.11,2,1,Rural,1990,238246.37
225.85,2,2,Suburbio,1952,209647.45
154.87,5,1,Urbano,1960,204634.15
127.46,4,3,Rural,2009,121797.36
188.69,4,1,Rural,1959,232913.78
199.28,5,3,Rural,1961,260744.77
220.27,3,2,Rural,2017,295669.21
155.61,3,3,Suburbio,1950,222874.73
101.17,2,1,Urbano,1989,169571.71
248.14,4,3,Rural,1988,301400.88
157.66,2,3,Suburbio,1965,146521.31
217.3,5,1,Urbano,1974,239841.1
204.48,2,2,Urbano,1977,250995.75
142.98,3,3,Rural,1992,230483.49
160.82,3,1,Urbano,1956,219340.69
173.54,5,3,Rural,1978,271113.42
96.62,3,3,Suburbio,2012,154006.6
161.56,5,3,Urbano,1960,208431.57
253.35,4,2,Rural,1950,312734.66
273.69,5,3,Suburbio,1977,342149.84
139.45,5,1,Rural,1995,198493.32
181.9,5,1,Urbano,1952,256779.91
201.41,3,3,Suburbio,1963,233297.1
206.62,4,2,Urbano,1988,267938.94
179.12,2,1,Urbano,1974,210799.66
255.2,4,2,Rural,1984,373797.13
135.64,3,2,Rural,1979,128689.36
160.82,4,1,Suburbio,1989,149708.53
162.67,4,1,Rural,1960,167144.44
178.75,5,2,Suburbio,2015,180984.98
177.26,5,3,Urbano,1988,207714.85
239.78,3,2,Urbano,1977,226302.53
238.76,5,1,Urbano,2013,341996.0
211.45,3,2,Urbano,1952,261788.23
129.04,2,1,Suburbio,1955,169312.5
243.13,4,3,Suburbio,1985,246554.25
174.84,2,3,Urbano,1952,218620.44
116.59,2,3,Rural,1969,152644.91
158.68,4,3,Urbano,2019,79441.73
263.66,5,3,Suburbio,2006,251681.75
273.51,2,1,Rural,2001,270128.29
134.62,4,2,Urbano,1958,207723.09
93.74,2,3,Urbano,2017,100701.2
169.36,2,1,Suburbio,2019,236683.29
166.95,4,2,Suburbio,1999,234486.01
210.43,5,2,Suburbio,1955,165566.97
211.26,3,3,Suburbio,1992,286489.72
174.29,4,3,Rural,2005,177401.46
188.41,3,2,Rural,1966,249908.63
199.0,4,2,Suburbio,1981,161743.43
187.2,4,1,Rural,1960,187143.68
262.36,3,3,Urbano,1975,247402.51
127.56,3,2,Rural,1967,155358.83
193.98,5,2,Urbano,1979,279165.04
106.37,4,3,Suburbio,2013,89762.97
113.62,4,1,Urbano,1981,181760.12
210.15,4,1,Suburbio,2006,244215.91
109.25,5,3,Suburbio,2011,245337.76
260.31,3,1,Suburbio,1956,303158.57
172.06,4,1,Rural,1954,156793.64
214.14,3,1,Urbano,2019,290483.6
98.66,5,2,Rural,1963,94671.11
208.1,2,2,Suburbio,1995,194460.42
267.28,3,1,Rural,1961,282958.56
169.64,5,3,Suburbio,1999,203993.74
166.67,2,3,Urbano,1990,205849.03
156.82,4,3,Suburbio,1957,149216.26
230.77,4,1,Suburbio,1952,246342.18
274.25,3,3,Rural,2001,289062.44
244.61,2,2,Suburbio,1960,296127.98
102.57,5,3,Urbano,1997,97422.08
197.14,4,3,Urbano,1961,163521.7
140.28,4,2,Suburbio,2000,122252.28
128.58,2,2,Urbano,1953,133770.93
130.44,5,1,Suburbio,1966,184800.95
169.27,4,1,Suburbio,1978,251020.94
140.93,4,1,Urbano,1972,115263.64
137.03,3,1,Rural,2011,90949.33
158.68,5,1,Suburbio,1961,189782.12
268.12,4,2,Rural,1997,280071.5
247.87,2,2,Rural,1982,258006.46
268.77,4,2,Suburbio,1962,386754.03
164.44,5,3,Urbano,1987,146603.66
228.54,3,3,Suburbio,1999,259605.93
190.08,4,3,Urbano,1961,259302.23
185.43,2,1,Suburbio,1975,172698.92
240.43,4,3,Rural,2014,339031.54
155.71,2,1,Suburbio,1952,255611.73
159.14,5,1,Urbano,1957,192246.86
230.49,3,1,Urbano,1979,345003.5
100.52,5,1,Suburbio,1992,142633.85
201.41,4,3,Urbano,1963,195356.45
195.84,4,2,Suburbio,1966,279338.98
195.19,3,1,Rural,2020,176065.22
135.27,2,3,Suburbio,1989,102686.51
269.51,5,1,Suburbio,2015,357084.86
92.9,2,1,Urbano,1957,77593.88
97.55,4,2,Suburbio,1955,218059.03
156.45,2,1,Rural,1967,97481.12
159.42,5,2,Rural,2015,251997.92
259.66,2,3,Suburbio,1951,291568.34
229.38,4,1,Urbano,2009,164581.1
134.52,5,2,Rural,1952,232049.16
174.66,2,1,Suburbio,1956,153154.05
138.15,2,1,Suburbio,1996,40231.17
262.27,5,1,Rural,1979,400579.37
95.97,4,2,Urbano,1984,171695.79
220.27,5,3,Suburbio,2008,255858.33
101.64,4,2,Rural,2011,198666.66
194.63,2,3,Suburbio,1996,232521.07
239.13,5,2,Rural,1966,296498.54
107.12,4,2,Suburbio,2002,220953.76
116.04,5,3,Urbano,1982,177511.57
155.43,2,3,Urbano,2012,243821.29
133.5,5,3,Rural,1991,152095.59
103.77,2,2,Suburbio,1997,62277.05
164.44,2,3,Urbano,2011,182285.05
270.72,2,1,Rural,1956,339183.52
216.37,4,1,Urbano,2004,335253.99
117.71,4,1,Urbano,1987,157519.1
277.22,3,1,Suburbio,2018,424502.07
192.96,4,3,Suburbio,1988,202779.75
114.74,3,3,Urbano,1978,106521.13
128.95,5,1,Urbano,1978,178038.72
184.78,2,3,Urbano,2004,233632.77
256.13,4,1,Urbano,2009,286469.37
163.7,2,2,Rural,2015,173138.79
264.59,3,3,Rural,1953,273489.43
130.06,4,2,Urbano,1969,205885.88
150.78,4,3,Suburbio,2000,200613.41
164.07,4,3,Suburbio,2019,227038.98
216.09,4,3,Rural,2004,141390.55
178.19,2,2,Urbano,1995,267982.47
207.17,4,2,Suburbio,1996,207817.7
209.22,3,1,Urbano,2019,309843.5
172.06,4,2,Rural,1963,151088.13
272.48,3,2,Rural,1954,251312.06
146.51,3,1,Suburbio,1981,153390.66
99.78,2,2,Urbano,1991,145292.97
133.22,4,2,Rural,1989,227151.09
102.38,3,1,Suburbio,1969,119347.72
227.15,4,2,Urbano,1994,240111.01
253.35,2,1,Urbano,1961,349505.43
163.79,2,3,Rural,1990,182273.6
161.37,4,3,Suburbio,1959,192126.88
167.69,3,2,Urbano,1951,249793.8
216.37,5,3,Suburbio,2005,297511.55
101.91,5,2,Urbano,1965,177698.19
266.91,2,1,Urbano,1994,351221.32
166.95,3,1,Urbano,1996,145554.81
219.07,5,1,Suburbio,1990,276729.52
172.61,3,3,Rural,1993,169985.33
133.22,4,1,Urbano,2020,131335.84
134.34,2,1,Rural,2007,204761.0
216.56,4,2,Urbano,2004,316339.41
115.94,4,2,Rural,1974,273099.85
108.23,4,2,Suburbio,1961,146864.03
232.63,3,2,Urbano,1967,206789.45
184.23,5,1,Urbano,2014,269940.16
219.07,4,2,Rural,2003,223537.99
187.57,2,3,Rural,2013,196595.68
143.16,3,3,Rural,2012,224318.81
163.32,5,3,Suburbio,1964,203716.14
197.79,4,2,Urbano,2018,266474.77
240.25,2,1,Suburbio,1955,277634.18
100.34,4,2,Suburbio,1978,170586.86
105.17,5,3,Rural,1975,134815.36
166.85,5,2,Rural,1950,151337.73
176.42,4,3,Urbano,1978,276208.04
105.63,4,1,Urbano,1964,108678.2
109.9,3,1,Urbano,1995,162682.12
225.2,5,1,Rural,2013,291911.79
218.6,5,1,Rural,1986,259199.9
165.74,4,1,Suburbio,2004,207482.89
235.14,2,2,Urbano,2005,274383.14
267.1,4,1,Suburbio,1966,192842.65
184.23,4,2,Urbano,2021,233248.54
99.22,5,3,Urbano,2006,161092.39
143.54,3,3,Urbano,1971,235129.02
259.85,4,1,Suburbio,1956,233716.43
97.73,2,2,Suburbio,1952,146607.19
229.75,2,1,Suburbio,2003,198600.89
111.86,4,3,Rural,2005,216805.17
104.52,2,2,Rural,2013,105204.66
257.34,2,3,Suburbio,1958,332358.65
96.81,4,2,Rural,1999,201918.86
257.81,2,3,Rural,2020,290506.2
278.15,2,1,Suburbio,2006,280134.62
269.98,4,1,Urbano,1957,303339.8
103.12,5,1,Rural,2002,200784.71
163.51,3,3,Suburbio,1984,242093.57
249.54,3,3,Urbano,1998,333760.4
204.94,5,3,Rural,1973,338611.36
171.59,4,1,Suburbio,1956,204116.38
101.64,5,3,Urbano,1989,150610.53
278.15,3,3,Rural,2000,351976.57
222.69,3,1,Suburbio,1985,188577.06
272.67,3,3,Suburbio,1983,373813.16
236.25,3,2,Rural,2002,240045.81
176.42,4,3,Suburbio,2016,232981.91
126.26,3,1,Urbano,1982,192126.72
176.42,3,2,Suburbio,2015,183344.24
252.6,4,1,Rural,2003,250253.12
118.92,5,1,Urbano,2014,156414.89
206.06,4,1,Suburbio,2018,276382.03
268.21,3,2,Suburbio,1989,343806.61
206.06,2,2,Urbano,2013,249691.39
154.78,4,1,Urbano,1959,139810.76
101.45,4,3,Rural,1963,82690.01
155.24,5,2,Suburbio,2000,238757.9
275.83,3,1,Urbano,1950,321467.98
98.48,2,3,Suburbio,1974,169940.95
151.71,4,1,Suburbio,1971,175580.26
192.68,4,2,Suburbio,1985,230989.25
225.38,4,2,Rural,1976,279755.36
261.24,2,3,Suburbio,1970,362904.47
188.41,4,2,Rural,1980,268956.67
231.24,4,1,Suburbio,1955,231954.81
148.92,2,1,Rural,2001,179761.44
156.17,4,3,Rural,1957,233796.13
264.96,2,3,Suburbio,2011,362553.06
142.42,5,3,Rural,1959,323573.65
225.57,2,3,Rural,2020,217368.52
170.66,5,1,Rural,1989,246895.9
235.6,2,1,Suburbio,1984,313418.69
152.73,3,1,Urbano,1975,212913.19
114.46,4,1,Urbano,2021,156627.35
141.49,5,3,Suburbio,2013,175489.89
124.95,4,2,Rural,1953,164341.1
192.22,4,1,Suburbio,2020,246798.26
143.54,2,2,Urbano,1953,189422.27
275.74,3,3,Urbano,1965,379492.57
195.19,2,3,Rural,1962,236619.54
255.76,4,2,Suburbio,1999,326789.95
263.47,2,3,Urbano,2016,368704.63
273.69,5,2,Suburbio,1981,355324.48
194.72,3,1,Urbano,1952,286598.8
166.58,4,3,Urbano,1987,208823.7
115.94,2,3,Urbano,2016,144806.32
97.18,5,2,Suburbio,1988,24201.63
199.18,3,2,Suburbio,2006,255121.83
112.69,2,2,Rural,2004,83400.59
115.01,2,2,Suburbio,1976,107985.1
193.15,4,2,Suburbio,1965,300957.79
125.33,5,3,Urbano,1953,229106.98
102.75,3,2,Rural,1999,145544.55
170.01,2,1,Rural,1995,219525.37
97.27,3,2,Suburbio,1991,169713.53
241.18,5,3,Suburbio,1998,340109.3
124.12,4,1,Suburbio,1993,132485.85
190.36,4,3,Suburbio,1981,261852.54
167.5,4,2,Suburbio,2021,167341.43
211.82,3,3,Rural,1995,279972.38
93.55,3,3,Rural,2020,104862.8
150.87,2,2,Rural,1986,181002.4
268.49,5,3,Urbano,1951,291217.42
211.45,5,3,Urbano,2016,280634.18
252.23,5,3,Suburbio,2018,280526.4
159.61,3,1,Urbano,2012,322761.72
120.96,4,3,Rural,1960,117527.31
152.18,5,2,Suburbio,1967,272001.06
98.01,2,2,Urbano,1998,128967.42
160.26,3,3,Rural,1963,206785.94
141.68,4,2,Suburbio,1971,220914.53
136.85,5,1,Suburbio,1971,134308.11
95.41,4,2,Rural,1974,190994.42
100.06,2,2,Rural,1965,132371.33
208.01,5,3,Urbano,1988,155708.88
223.8,5,1,Rural,1979,286223.44
126.72,4,1,Rural,1970,163351.08
154.68,3,2,Rural,2021,175376.27
141.68,4,2,Suburbio,1992,179134.05
157.75,2,3,Rural,2010,276522.32
216.93,4,3,Rural,1968,305260.84
174.84,4,1,Suburbio,1969,149464.87
188.59,5,3,Suburbio,1996,163185.21
188.22,3,1,Suburbio,1973,202966.64
245.82,3,1,Suburbio,2013,359020.1
178.19,3,2,Suburbio,1969,270285.24
162.49,3,1,Rural,2014,153530.47
126.53,4,1,Rural,2020,120080.05
257.71,5,1,Urbano,1974,319107.79
235.14,5,1,Rural,2006,278897.66
213.4,3,2,Suburbio,1982,173934.83
234.95,4,3,Rural,2010,274377.36
167.69,3,3,Rural,1993,158850.12
161.47,3,1,Urbano,2010,133936.14
269.98,5,3,Suburbio,1996,287991.19
189.34,5,3,Rural,1981,174033.06
205.78,3,1,Urbano,1953,236900.26
246.56,4,1,Rural,2014,234263.29
137.87,3,3,Rural,1979,160660.39
95.41,5,2,Rural,1951,146631.56
159.14,5,3,Urbano,1997,243336.44
191.57,4,1,Rural,1955,215906.96
276.48,3,3,Rural,2016,401985.29
213.31,3,3,Urbano,2019,289130.5
209.4,2,2,Suburbio,1983,299759.58
100.8,3,3,Suburbio,1952,170202.4
231.98,4,3,Rural,1986,269624.01
104.52,5,1,Urbano,2003,127992.89
168.25,2,2,Rural,1971,202758.0
142.7,4,3,Rural,1951,231199.85
106.28,4,3,Urbano,1955,140611.76
236.72,2,1,Suburbio,1987,186540.96
207.64,3,1,Urbano,2017,213170.35
95.13,2,2,Urbano,2006,-24715.24
241.83,4,2,Rural,1955,262747.19
224.55,3,2,Urbano,1983,241061.38
99.03,5,1,Urbano,2001,121229.07
114.46,2,1,Rural,1955,162027.02
102.94,4,1,Urbano,2013,223401.15
201.51,3,1,Urbano,2008,195532.47
103.12,4,2,Urbano,1989,159300.65
113.99,3,2,Suburbio,1965,62986.31
103.12,3,2,Urbano,2015,155601.31
231.61,2,1,Urbano,1959,271473.44
95.97,5,1,Urbano,1979,257937.67
150.69,3,1,Rural,1982,162059.81
260.04,4,1,Rural,2017,298891.03
274.9,3,3,Rural,1988,256438.81
222.22,5,2,Rural,1953,339929.77
162.3,4,2,Suburbio,2013,153806.37
148.09,3,3,Rural,1974,230984.63
239.41,3,2,Rural,1964,354670.27
132.29,2,1,Urbano,1955,81791.6
149.76,5,2,Urbano,2018,197839.96
236.07,3,1,Rural,1992,279927.36
157.1,5,1,Rural,2000,123146.72
214.14,3,1,Urbano,1964,173424.08
217.67,4,3,Rural,2004,171330.52
256.51,5,2,Suburbio,1952,225236.93
229.1,4,1,Urbano,1959,312980.88
276.39,5,2,Rural,1973,230128.15
122.07,4,3,Urbano,1991,181639.57
174.29,3,2,Rural,2015,274445.79
277.69,4,2,Suburbio,1959,366555.24
256.78,4,2,Suburbio,1990,250869.37
222.97,3,2,Suburbio,1970,379321.24
214.79,5,3,Urbano,2002,282074.21
228.54,4,2,Rural,2018,255506.8
154.31,2,1,Urbano,2006,272637.29
118.54,2,3,Urbano,1969,199083.43
253.9,4,2,Urbano,1971,287467.22
242.01,4,2,Suburbio,1999,307809.48
234.67,4,1,Suburbio,2021,312283.54
150.78,5,3,Rural,1957,257388.34
140.75,3,3,Suburbio,1961,129303.29
220.46,2,1,Rural,1978,339049.56
171.13,2,2,Rural,1987,169699.08
229.38,5,2,Suburbio,1975,290906.17
265.05,4,3,Suburbio,1959,265870.29
125.33,4,3,Suburbio,2006,69051.28
244.34,3,2,Rural,2000,237559.92
249.63,3,1,Urbano,1974,288266.31
169.27,2,1,Rural,1998,250317.03
200.67,3,2,Rural,1964,240498.29
163.32,2,1,Urbano,1991,257528.46
176.33,5,3,Rural,1970,252217.31
115.39,4,2,Rural,1976,129691.65
143.26,4,1,Suburbio,2012,245906.67
191.66,2,1,Suburbio,2000,232425.85
114.09,4,3,Urbano,1981,121480.63
143.72,5,3,Suburbio,1961,198137.88
178.28,3,2,Suburbio,1973,203344.12
208.66,5,3,Suburbio,1992,260688.8
